date,rainfall,tempmax,tempmin
2016-09-05,5.2134,31.179321,22.7695
2016-09-06,4.180609,31.260162,22.613817
2016-09-07,3.2882822,31.254227,22.569921
2016-09-08,3.41114,31.772266,22.712765
2016-09-09,3.5283875,32.090313,23.119432
2016-09-10,3.8140702,31.730856,23.296453
2016-09-11,5.598175,31.361944,22.939032
2016-09-12,4.8296633,31.272612,22.619389
2016-09-13,5.27309,31.475368,22.60982
2016-09-14,5.8684087,31.509224,22.816753
2016-09-15,5.4711533,32.024376,22.937632
2016-09-16,5.322989,32.4161,23.02323
2016-09-17,5.576498,32.373646,23.153831
2016-09-18,4.652022,32.40234,23.11223
2016-09-19,4.990489,32.366257,23.109562
2016-09-20,3.665663,32.08766,23.225277
2016-09-21,7.3723655,31.401747,22.888218
2016-09-22,8.737711,31.106789,22.37461
2016-09-23,7.258628,31.244202,22.454845
2016-09-24,9.008468,31.076134,22.397238
2016-09-25,9.467942,31.106619,22.158836
2016-09-26,6.4720755,31.453142,22.337992
2016-09-27,4.326941,31.95356,22.547253
2016-09-28,4.0136366,32.223927,22.617994
2016-09-29,3.6500719,31.92572,22.488317
2016-09-30,3.1240258,31.879452,22.632854
2016-10-01,3.9245307,31.992973,22.828556
2016-10-02,3.3472092,32.407013,23.154167
2016-10-03,2.4829931,32.685837,23.103497
2016-10-04,2.4990792,32.442684,22.931662
2016-10-05,4.013007,31.759323,22.638657
2016-10-06,4.07068,31.584776,21.952938
2016-10-07,3.6971874,31.888891,22.169075
2016-10-08,4.2613645,31.4922,22.06966
2016-10-09,6.9632416,31.283577,21.828373
2016-10-10,4.3113384,31.591923,21.558863
2016-10-11,3.597096,31.536943,21.015905
2016-10-12,2.958429,31.40712,20.66305
2016-10-13,2.4990077,31.728611,19.899632
2016-10-14,1.4264212,32.100723,19.30539
2016-10-15,0.17853142,32.30336,19.046108
2016-10-16,0.11231127,32.39666,19.017935
2016-10-17,0.064693436,32.35726,18.883173
2016-10-18,0.051710956,32.49825,18.717985
2016-10-19,0.041402843,32.40654,18.485893
2016-10-20,0.06600848,32.169636,18.305056
2016-10-21,0.31602868,31.693224,18.153782
2016-10-22,0.21186475,31.921608,18.156416
2016-10-23,0.061377995,31.862934,18.182768
2016-10-24,0.09753811,31.471424,18.241837
2016-10-25,0.02688188,31.384024,18.284044
2016-10-26,0.16518614,31.580214,17.790169
2016-10-27,0.681922,31.255709,17.653101
2016-10-28,0.61897075,31.297976,17.348831
2016-10-29,0.4661016,31.191996,17.460777
2016-10-30,0.5735805,30.868975,17.34502
2016-10-31,0.8353149,30.897095,17.320599
2016-11-01,0.455486,30.716087,17.080072
2016-11-02,0.38528505,30.797596,16.907785
2016-11-03,0.5084325,30.765108,16.884272
2016-11-04,0.73223335,30.061146,16.847555
2016-11-05,0.91088265,29.59205,16.660938
2016-11-06,1.2574064,29.702179,15.907986
2016-11-07,1.1515063,29.795437,15.110717
2016-11-08,0.3980916,29.834595,14.532568
2016-11-09,0.08733304,30.059862,13.988328
2016-11-10,0.04807996,30.02057,14.00767
2016-11-11,0.032280594,29.843199,14.160595
2016-11-12,0.01599747,29.397833,14.466728
2016-11-13,0.079699986,29.369179,14.858457
2016-11-14,0.18122734,29.141825,15.023046
2016-11-15,0.2694573,28.989302,14.8588
2016-11-16,0.18000396,28.960266,14.707628
2016-11-17,0.16493745,28.851227,14.300379
2016-11-18,0.1526247,28.881498,13.643841
2016-11-19,0.012862075,28.964167,13.015068
2016-11-20,0.03752159,29.134325,13.104306
2016-11-21,0.016770916,29.21671,13.311943
2016-11-22,0.042515006,29.36942,13.0340805
2016-11-23,0.021753317,29.192974,13.108993
2016-11-24,0.012211819,28.897034,13.143764
2016-11-25,0.0,29.006847,13.227202
2016-11-26,0.00031493403,29.455725,13.424813
2016-11-27,0.0011889881,29.629549,13.231374
2016-11-28,0.0025939418,29.495272,13.192119
2016-11-29,0.0,29.024975,12.98091
2016-11-30,0.00042360046,28.53255,13.424249
2016-12-01,0.04047547,27.777811,13.758291
2016-12-02,0.9234634,27.505121,14.156999
2016-12-03,0.6520977,27.548372,14.655481
2016-12-04,0.36756784,27.693794,14.53187
2016-12-05,0.2122396,27.478807,13.615122
2016-12-06,0.057579145,27.32489,12.749197
2016-12-07,0.018361153,26.942717,12.179275
2016-12-08,0.0028366325,26.844322,12.135445
2016-12-09,0.03586136,26.850298,11.798308
2016-12-10,0.00037794295,26.585241,11.559928
2016-12-11,0.2930079,27.111683,12.006886
2016-12-12,0.15749708,26.855778,12.518209
2016-12-13,2.4241014,26.226116,12.939167
2016-12-14,0.6160081,26.037699,13.087961
2016-12-15,0.21105224,26.662825,12.712549
2016-12-16,0.06042954,26.604555,12.015775
2016-12-17,0.03051419,26.56224,11.752416
2016-12-18,0.0001451124,26.39955,11.376618
2016-12-19,0.0,26.35296,11.132197
2016-12-20,0.013731726,26.277637,11.116017
2016-12-21,0.07877699,27.05472,11.1072855
2016-12-22,0.0037528325,27.261196,10.686364
2016-12-23,5.5177985e-05,27.427046,10.952343
2016-12-24,0.00042360046,27.002449,11.206474
2016-12-25,0.12851395,26.309628,11.894031
2016-12-26,0.14428636,25.691505,11.442246
2016-12-27,0.34239507,25.939995,11.037894
2016-12-28,0.119209625,26.293285,11.014618
2016-12-29,0.08791262,26.455769,11.354829
2016-12-30,0.0,26.14111,11.3965
2016-12-31,0.0,26.044094,11.517104
2017-01-01,0.0056832824,25.439068,11.884939
2017-01-02,0.10377591,25.21387,11.762712
2017-01-03,0.16331857,25.106945,11.827535
2017-01-04,0.6782392,25.202696,11.237654
2017-01-05,0.46367493,25.550842,11.030933
2017-01-06,0.3284874,24.744705,11.208574
2017-01-07,1.9452391,23.972408,11.226622
2017-01-08,1.0711094,24.251694,11.049756
2017-01-09,0.06021109,24.115887,10.634809
2017-01-10,0.24068825,22.742699,10.364924
2017-01-11,0.1912084,22.755535,8.987066
2017-01-12,0.04006971,22.649092,8.099059
2017-01-13,0.0019540233,22.95736,7.912766
2017-01-14,0.0,22.987665,8.666007
2017-01-15,0.057118528,24.56772,9.648369
2017-01-16,0.7384543,24.144104,10.267037
2017-01-17,0.46481946,23.750872,9.768845
2017-01-18,0.43316197,24.292099,9.967627
2017-01-19,0.06742278,24.672056,10.162685
2017-01-20,0.0,25.014542,10.5385685
2017-01-21,0.19106765,25.39875,11.205371
2017-01-22,0.6015504,26.739208,11.98773
2017-01-23,0.027010264,27.244135,11.985585
2017-01-24,0.29857266,27.269468,12.698512
2017-01-25,1.5247511,26.992556,13.033253
2017-01-26,3.1768975,25.336866,13.677429
2017-01-27,3.6094332,24.59102,13.479671
2017-01-28,1.2352631,24.584558,12.31987
2017-01-29,0.64480364,25.73077,12.092482
2017-01-30,0.3679323,26.417166,11.777088
2017-01-31,0.39206186,26.613909,11.91419
2017-02-01,0.20017311,26.48128,12.23673
2017-02-02,0.03801911,26.703945,12.293366
2017-02-03,0.0065705203,27.2749,12.576132
2017-02-04,0.0,27.220722,13.118342
2017-02-05,2.0108752,27.360395,13.154044
2017-02-06,1.9074922,26.922249,12.163041
2017-02-07,0.024894984,26.789373,11.924226
2017-02-08,0.0057497714,27.394676,11.8853655
2017-02-09,0.048417136,27.234056,11.852754
2017-02-10,0.08191559,26.823225,12.130834
2017-02-11,0.13790146,26.753977,12.031502
2017-02-12,0.37604338,27.007088,12.305777
2017-02-13,0.00023041818,27.943678,12.856898
2017-02-14,0.040130325,28.48126,13.570857
2017-02-15,0.0072249398,29.089964,13.796215
2017-02-16,0.16230753,29.406,14.073207
2017-02-17,0.13919908,30.093239,14.659815
2017-02-18,0.29438043,30.724005,14.902688
2017-02-19,0.71387434,31.071045,15.455408
2017-02-20,0.588003,30.249483,15.9110775
2017-02-21,1.9798388,29.222887,15.562322
2017-02-22,1.6925874,29.486874,14.765958
2017-02-23,1.2932773,29.671501,14.267666
2017-02-24,0.30224696,29.355133,13.602595
2017-02-25,0.009038501,29.852625,13.426744
2017-02-26,0.0038375182,30.090246,13.620799
2017-02-27,0.026669228,30.498774,14.227641
2017-02-28,0.011479165,31.00953,14.874797
2017-03-01,0.24024953,30.9101,15.440782
2017-03-02,0.84968907,30.545675,15.749727
2017-03-03,0.67281526,30.39955,15.49475
2017-03-04,0.57739806,30.076288,15.4491005
2017-03-05,0.9139472,30.022709,15.50661
2017-03-06,0.9858802,30.29392,15.139704
2017-03-07,0.6818338,29.933847,15.474976
2017-03-08,1.6473043,28.95258,16.42529
2017-03-09,2.240647,28.867018,16.26734
2017-03-10,2.2611766,27.627947,16.327822
2017-03-11,4.1686015,26.459959,14.867275
2017-03-12,1.9603554,27.52077,13.339022
2017-03-13,0.64642996,28.560238,12.750292
2017-03-14,0.17214108,29.52868,13.539921
2017-03-15,0.41987807,30.217377,15.023699
2017-03-16,0.83819085,30.415644,15.428724
2017-03-17,0.668784,30.968529,15.930057
2017-03-18,0.9467131,30.80444,16.474747
2017-03-19,1.4580604,30.554821,16.693514
2017-03-20,0.66526765,30.95005,16.810112
2017-03-21,0.6877261,32.22971,16.825829
2017-03-22,0.4707112,33.181698,17.449217
2017-03-23,0.16583315,33.991806,18.463608
2017-03-24,0.05417736,34.570957,19.18015
2017-03-25,0.54239136,34.455803,19.284851
2017-03-26,0.20970319,35.025936,19.50647
2017-03-27,0.76018816,35.675995,20.239153
2017-03-28,0.20548835,35.709106,20.851013
2017-03-29,0.4120913,35.650032,21.330568
2017-03-30,1.8990936,35.6086,21.299145
2017-03-31,2.5121877,36.13274,21.28939
2017-04-01,2.0566535,35.622562,21.488869
2017-04-02,2.821851,35.47354,21.34495
2017-04-03,3.5361266,35.36788,21.409513
2017-04-04,2.4167855,34.396717,21.580318
2017-04-05,2.79891,33.857613,21.54118
2017-04-06,4.6423354,33.97093,21.411924
2017-04-07,2.7504692,34.13141,20.799057
2017-04-08,1.1919115,34.599922,19.875137
2017-04-09,1.0827173,34.83864,19.92356
2017-04-10,1.1037903,35.001244,19.462238
2017-04-11,0.3262881,36.14191,19.293823
2017-04-12,0.10498109,37.061832,19.73044
2017-04-13,0.036291253,37.494827,20.39144
2017-04-14,0.07822311,37.64761,21.254986
2017-04-15,0.13706726,37.537632,21.856659
2017-04-16,0.9263866,37.153255,21.959375
2017-04-17,0.33728397,37.797215,22.413795
2017-04-18,0.16250305,38.042942,22.959913
2017-04-19,0.71097744,37.302494,23.756039
2017-04-20,1.9813253,36.964664,23.36651
2017-04-21,1.5881029,36.658012,23.84968
2017-04-22,2.5274835,35.435917,23.42881
2017-04-23,2.0356114,35.375416,23.022587
2017-04-24,2.619967,35.343006,22.094282
2017-04-25,2.2485805,35.71101,22.347172
2017-04-26,3.2342796,36.227386,22.063597
2017-04-27,2.3213274,36.59574,22.243265
2017-04-28,1.6299305,36.796684,22.145254
2017-04-29,1.930724,36.118347,22.356668
2017-04-30,1.9483817,35.585823,22.193024
2017-05-01,2.6136363,35.433186,21.666328
2017-05-02,1.8041562,36.145287,21.646265
2017-05-03,0.81022215,36.3819,23.041107
2017-05-04,1.1659863,36.55291,23.113298
2017-05-05,1.107574,37.22864,23.121939
2017-05-06,1.6518449,37.690166,23.545912
2017-05-07,1.7387329,38.03115,23.542646
2017-05-08,1.1306763,38.168457,23.958935
2017-05-09,1.2883899,37.00767,24.119843
2017-05-10,2.3787358,36.63398,23.648432
2017-05-11,1.0947698,36.91405,23.958897
2017-05-12,0.9565605,37.60069,24.210995
2017-05-13,1.0282755,38.16088,24.813683
2017-05-14,1.507896,38.16368,25.058819
2017-05-15,1.9575069,38.071884,25.026966
2017-05-16,1.8631487,37.111225,24.877966
2017-05-17,1.2460349,36.60849,24.680197
2017-05-18,1.528064,37.54313,24.202698
2017-05-19,3.0513465,37.724037,24.460752
2017-05-20,1.7172607,37.50561,24.465372
2017-05-21,2.7507203,36.537125,24.098608
2017-05-22,2.0341847,36.33494,23.891197
2017-05-23,1.6749853,37.333683,24.517467
2017-05-24,1.8779503,37.826057,24.891142
2017-05-25,2.669038,38.252815,25.401503
2017-05-26,2.018939,38.12047,25.682283
2017-05-27,4.096608,37.040985,24.67582
2017-05-28,1.1702816,36.841408,24.866772
2017-05-29,2.5212054,35.463753,23.614637
2017-05-30,1.9851222,35.40742,24.257862
2017-05-31,5.8186755,36.553513,24.217417
2017-06-01,3.7284093,35.878906,24.099405
2017-06-02,4.1721144,36.610306,24.596457
2017-06-03,4.7562776,38.021885,25.074532
2017-06-04,4.0797734,38.236797,25.760271
2017-06-05,1.3641976,37.554535,26.569685
2017-06-06,3.6677213,35.968113,25.352743
2017-06-07,6.2171736,33.883327,23.785118
2017-06-08,4.556268,34.03606,23.87989
2017-06-09,3.7890031,34.4323,23.948044
2017-06-10,4.722115,34.7212,23.818851
2017-06-11,5.85495,33.9265,23.662737
2017-06-12,5.3974876,34.57635,23.98756
2017-06-13,7.3517923,34.78443,24.167084
2017-06-14,3.860031,35.637474,24.543959
2017-06-15,2.9016528,35.003345,24.472332
2017-06-16,6.3530993,33.631603,23.793852
2017-06-17,6.111538,34.17329,24.148922
2017-06-18,4.33043,34.940098,24.41366
2017-06-19,5.5636444,34.280125,24.793825
2017-06-20,6.110904,33.16544,24.208519
2017-06-21,6.700942,32.789852,23.155312
2017-06-22,6.904568,33.23969,23.18702
2017-06-23,4.610545,34.031216,23.561995
2017-06-24,4.5416,34.29147,24.334993
2017-06-25,6.966715,34.104958,24.842756
2017-06-26,7.96268,33.543034,24.664263
2017-06-27,8.3296385,33.0579,24.626467
2017-06-28,8.46738,31.531065,24.049887
2017-06-29,11.000359,31.574852,23.779787
2017-06-30,10.723176,31.621975,23.977354
2017-07-01,11.620889,31.711823,23.871649
2017-07-02,12.18536,31.616938,24.104958
2017-07-03,9.583604,31.877506,23.99183
2017-07-04,9.34382,31.968382,24.135113
2017-07-05,9.210744,32.04028,23.95296
2017-07-06,6.438271,32.12881,23.989586
2017-07-07,5.37204,32.520267,24.02088
2017-07-08,4.291436,33.15776,24.299807
2017-07-09,7.1559415,32.571507,24.643007
2017-07-10,10.989471,31.776375,24.199568
2017-07-11,11.149915,30.867746,23.774775
2017-07-12,8.7071295,30.544622,23.512297
2017-07-13,8.335289,31.018267,23.455101
2017-07-14,9.6709385,31.255705,23.594864
2017-07-15,9.701721,31.665638,24.02927
2017-07-16,10.1150675,31.979372,24.034004
2017-07-17,8.566027,31.560001,23.95805
2017-07-18,11.596625,31.803753,24.16737
2017-07-19,13.435204,31.995907,24.13527
2017-07-20,11.213622,31.278477,23.940334
2017-07-21,10.99796,31.731277,23.956495
2017-07-22,10.214301,31.434072,24.12801
2017-07-23,11.834477,31.031475,23.919474
2017-07-24,13.301864,30.576109,23.652443
2017-07-25,11.846662,30.760855,23.484144
2017-07-26,8.391222,30.947052,23.71915
2017-07-27,7.790389,31.103825,23.709288
2017-07-28,7.7444963,31.837296,23.796179
2017-07-29,9.208105,31.573792,23.953224
2017-07-30,5.723986,31.67933,23.917421
2017-07-31,5.5449996,31.770002,23.972351
2017-08-01,6.212111,32.03578,24.0296
2017-08-02,5.933648,31.340666,23.939667
2017-08-03,6.250159,31.629362,23.854834
2017-08-04,6.497988,31.588451,23.942114
2017-08-05,5.593927,31.73277,24.162638
2017-08-06,5.4817796,32.25329,24.18962
2017-08-07,5.514099,31.890718,24.485088
2017-08-08,8.612121,31.634304,24.22933
2017-08-09,9.07786,31.126211,23.966099
2017-08-10,11.297251,31.079426,23.678782
2017-08-11,11.583202,31.153368,23.857473
2017-08-12,12.977325,30.489614,23.504604
2017-08-13,9.410014,30.832325,23.342064
2017-08-14,8.148518,31.086914,23.174543
2017-08-15,4.787495,32.029644,23.507975
2017-08-16,3.8705926,32.23175,23.594528
2017-08-17,4.1031523,32.30071,23.662226
2017-08-18,5.220971,31.607262,23.77703
2017-08-19,7.46742,31.007925,23.746996
2017-08-20,9.769835,31.295359,23.667315
2017-08-21,7.7307267,31.95565,23.654911
2017-08-22,5.244212,32.076756,23.785635
2017-08-23,3.9231536,32.504253,23.751453
2017-08-24,6.2932644,31.861658,23.621822
2017-08-25,8.259395,31.26119,23.33475
2017-08-26,7.591072,31.620249,23.378317
2017-08-27,8.19222,31.560333,23.404963
2017-08-28,10.116057,30.667627,23.375341
2017-08-29,12.114268,30.60935,23.400373
2017-08-30,8.894603,31.438986,23.47357
2017-08-31,5.7195864,31.52057,23.493338
2017-09-01,7.569554,30.629385,23.05201
2017-09-02,8.470532,30.800957,22.874018
2017-09-03,5.3402143,31.75018,22.872156
2017-09-04,3.7551084,32.25705,23.21502
2017-09-05,3.4448624,32.49186,23.321726
2017-09-06,3.7607386,32.273235,23.17824
2017-09-07,3.1540608,32.587452,23.129742
2017-09-08,4.7968073,32.652977,23.079258
2017-09-09,4.8926845,32.582424,23.555923
2017-09-10,6.1963935,32.650597,23.672651
2017-09-11,3.3248224,32.718918,23.624262
2017-09-12,4.0690894,32.9309,23.378342
2017-09-13,5.690432,32.54821,23.23295
2017-09-14,5.392877,32.358128,23.230326
2017-09-15,4.66523,32.353203,23.002901
2017-09-16,3.5047934,32.678883,23.21373
2017-09-17,5.2155676,32.251514,23.420286
2017-09-18,7.804119,32.091816,22.430727
2017-09-19,5.8020444,32.48712,22.753807
2017-09-20,7.1886764,31.62462,22.752155
2017-09-21,8.233039,31.226992,22.586298
2017-09-22,7.8181696,31.172894,22.666763
2017-09-23,5.8555217,31.66563,22.532614
2017-09-24,3.5301964,32.30286,22.683352
2017-09-25,3.132182,32.537037,22.680576
2017-09-26,2.2107973,33.00115,22.471996
2017-09-27,2.3588254,33.126366,22.705519
2017-09-28,3.4685285,32.978764,22.614773
2017-09-29,6.0773296,32.424816,22.19962
2017-09-30,5.453303,32.56853,22.009758
2017-10-01,4.1232734,32.69093,22.09861
2017-10-02,5.2365656,32.616974,21.759945
2017-10-03,3.9818828,32.92876,21.616875
2017-10-04,2.0247421,33.19221,21.634954
2017-10-05,2.3340042,33.369797,21.850164
2017-10-06,2.8730896,33.305573,22.211264
2017-10-07,3.9714801,33.237514,21.960447
2017-10-08,3.4053607,33.117535,21.831963
2017-10-09,4.1431108,32.714695,21.763083
2017-10-10,5.556362,32.532345,21.679424
2017-10-11,4.7432666,32.643074,21.899755
2017-10-12,3.2414954,32.62026,22.037132
2017-10-13,3.1867874,32.7352,21.927362
2017-10-14,4.458328,32.680717,21.453398
2017-10-15,3.798112,33.047134,20.76587
2017-10-16,2.300917,33.119785,20.296328
2017-10-17,0.45691824,33.16316,19.821323
2017-10-18,0.33639544,33.021038,19.636513
2017-10-19,0.8527369,32.70287,19.865152
2017-10-20,3.851173,31.970741,20.58149
2017-10-21,5.5512705,31.563663,20.295755
2017-10-22,4.616594,31.866869,19.752308
2017-10-23,0.7670039,32.050446,19.477745
2017-10-24,0.969786,32.060776,18.663868
2017-10-25,0.42905477,31.894163,18.314947
2017-10-26,0.36596572,31.584002,18.211138
2017-10-27,0.44560272,31.343084,18.260712
2017-10-28,0.6676921,31.142897,17.813238
2017-10-29,0.1718974,30.89333,17.771502
2017-10-30,1.2113098,29.961813,17.656773
2017-10-31,2.1637237,29.861591,16.647442
2017-11-01,0.80070853,30.019474,16.796898
2017-11-02,0.48641145,30.031157,16.591848
2017-11-03,0.70161396,30.007812,16.427671
2017-11-04,0.5544908,29.988026,16.532936
2017-11-05,1.0947907,30.066187,16.895624
2017-11-06,1.2962991,30.158176,16.664417
2017-11-07,0.757429,30.021013,16.284235
2017-11-08,0.5648774,29.850939,16.255281
2017-11-09,0.39236128,29.689573,15.818218
2017-11-10,0.047021605,29.545664,15.377438
2017-11-11,0.20873302,29.294382,15.079425
2017-11-12,0.028203221,28.944635,14.609347
2017-11-13,0.1557591,28.974064,14.737541
2017-11-14,0.24074255,28.197721,15.134474
2017-11-15,0.52850413,27.711422,15.584641
2017-11-16,1.3583,27.135015,16.004953
2017-11-17,0.8097515,27.336916,16.325096
2017-11-18,0.6661859,27.864145,16.469254
2017-11-19,0.57838666,27.865858,16.14851
2017-11-20,0.5497883,28.188707,15.838171
2017-11-21,0.36487007,27.442787,15.085724
2017-11-22,0.2500198,27.60937,14.455958
2017-11-23,0.41271544,27.744152,13.636639
2017-11-24,0.05745818,27.949821,12.95347
2017-11-25,0.004235226,27.96324,12.951908
2017-11-26,0.0561716,28.105816,12.663171
2017-11-27,0.6218516,28.051805,12.582053
2017-11-28,0.742109,27.772665,12.462445
2017-11-29,0.15313281,27.693914,12.515853
2017-11-30,0.65073043,27.346512,12.610994
2017-12-01,2.0209389,26.803995,12.577101
2017-12-02,1.6817731,26.64315,12.513579
2017-12-03,0.39845288,26.42769,12.520138
2017-12-04,0.03120016,25.985779,12.4519615
2017-12-05,0.1571096,25.030851,13.14163
2017-12-06,0.7914174,25.381624,13.425869
2017-12-07,0.24118276,26.14809,13.296701
2017-12-08,0.16552573,27.053186,13.381605
2017-12-09,0.67137885,26.978142,13.24649
2017-12-10,1.1348748,26.814306,13.78075
2017-12-11,0.993269,26.127626,13.854323
2017-12-12,2.9098687,25.628479,13.727278
2017-12-13,0.95621395,25.30401,13.212061
2017-12-14,0.3943082,25.074467,13.084314
2017-12-15,0.022120722,24.960585,12.622898
2017-12-16,0.05722612,24.998049,12.14585
2017-12-17,0.00021332473,25.320004,11.6403885
2017-12-18,0.007048984,25.50387,11.470014
2017-12-19,0.0,25.72352,11.218029
2017-12-20,0.17526668,25.733711,11.918321
2017-12-21,0.15848666,25.987938,11.887408
2017-12-22,0.16549295,25.882708,12.055362
2017-12-23,0.003835668,25.86684,11.734953
2017-12-24,3.3685406e-05,26.050335,10.882256
2017-12-25,0.009609763,25.803762,10.847416
2017-12-26,0.01623389,25.74615,10.935768
2017-12-27,0.0,26.115355,10.505528
2017-12-28,0.003688347,26.170279,10.107967
2017-12-29,0.0,26.020445,10.185221
2017-12-30,0.0016906788,25.431908,10.274564
2017-12-31,0.0,25.28473,10.313198
2018-01-01,0.006321785,24.299555,10.382574
2018-01-02,0.055043507,23.903263,10.449815
2018-01-03,0.2057505,23.477074,9.989037
2018-01-04,0.12342886,23.522766,9.452988
2018-01-05,0.007578206,23.543324,9.262179
2018-01-06,0.15746799,23.19139,9.036238
2018-01-07,0.16557996,23.17802,8.738551
2018-01-08,0.034699973,23.555815,8.247205
2018-01-09,3.3803557e-05,24.049364,8.654192
2018-01-10,0.14199488,24.498215,9.434344
2018-01-11,0.102048054,24.792553,10.131364
2018-01-12,0.008906639,25.33236,10.997804
2018-01-13,0.0006042565,25.758242,11.120122
2018-01-14,0.0,26.206608,11.265016
2018-01-15,0.006134943,26.122849,11.171716
2018-01-16,0.014903895,26.600445,10.66541
2018-01-17,0.004427114,25.894426,11.11254
2018-01-18,0.026769202,26.172647,10.724096
2018-01-19,0.0,26.286697,10.512998
2018-01-20,0.0,26.17478,10.481475
2018-01-21,0.0,26.265358,10.201704
2018-01-22,0.0,26.30493,10.276363
2018-01-23,0.010299764,25.111023,11.330368
2018-01-24,0.94058174,24.91568,11.009029
2018-01-25,0.3134915,24.694822,10.268801
2018-01-26,0.060639523,24.771143,9.868118
2018-01-27,0.21726163,24.577559,9.888702
2018-01-28,0.04569306,25.215927,9.756089
2018-01-29,7.8579746e-05,26.061398,9.991768
2018-01-30,0.07729627,26.81321,10.723022
2018-01-31,0.04612371,27.371042,11.253122
2018-02-01,0.14518173,27.878302,11.36875
2018-02-02,0.008609003,27.732513,11.500441
2018-02-03,0.028497744,27.280073,11.662284
2018-02-04,0.24548885,27.090168,11.678506
2018-02-05,0.11649696,26.744558,11.959705
2018-02-06,0.07521981,26.701204,12.811966
2018-02-07,0.07773411,25.745167,13.264043
2018-02-08,0.59805894,27.043478,12.377724
2018-02-09,0.25942427,27.033781,12.145901
2018-02-10,0.30736268,26.77686,12.549675
2018-02-11,0.04540636,26.482527,13.013069
2018-02-12,1.5045793,25.400354,13.364918
2018-02-13,2.517848,26.16425,13.240482
2018-02-14,0.59963036,26.479126,13.269121
2018-02-15,0.32576117,27.309855,12.906939
2018-02-16,0.024861265,28.12735,12.779956
2018-02-17,0.0,28.570131,13.1493025
2018-02-18,0.07085512,29.116243,13.358712
2018-02-19,0.34452048,29.45827,13.541181
2018-02-20,0.02530465,29.813128,14.149314
2018-02-21,0.13292286,30.236336,14.611704
2018-02-22,0.07342024,30.617432,14.763328
2018-02-23,0.29236934,30.615765,15.365685
2018-02-24,0.14683245,30.358225,16.087696
2018-02-25,1.1298236,30.57884,15.924242
2018-02-26,0.41347036,30.223845,15.692485
2018-02-27,0.6206431,31.22359,15.773459
2018-02-28,0.00071563025,31.603477,16.0082
2018-03-01,0.04670252,31.723963,16.6827
2018-03-02,0.58163476,31.897747,16.780668
2018-03-03,1.7852769,31.178417,16.804907
2018-03-04,1.1919291,31.132898,16.651316
2018-03-05,0.84645927,30.757765,16.410444
2018-03-06,0.7885884,31.121616,15.969262
2018-03-07,0.6376552,31.43519,15.733101
2018-03-08,0.0022310917,31.58159,15.812807
2018-03-09,0.021320188,31.81327,16.434187
2018-03-10,0.09288746,32.263226,16.558443
2018-03-11,0.054157555,32.20759,16.908625
2018-03-12,0.03657869,32.513893,16.989328
2018-03-13,0.35810143,32.963097,17.369247
2018-03-14,0.793933,32.59244,17.684818
2018-03-15,0.8045875,31.271925,18.847876
2018-03-16,2.543265,30.482212,18.183054
2018-03-17,2.556769,31.122774,17.041819
2018-03-18,1.2352723,32.04526,17.08674
2018-03-19,0.38504207,32.91212,17.485912
2018-03-20,0.13193062,33.19315,17.79619
2018-03-21,0.08756102,32.18797,18.434584
2018-03-22,0.6867775,32.477997,17.971203
2018-03-23,0.58230114,32.904083,17.953894
2018-03-24,0.27530053,33.55115,18.278708
2018-03-25,0.08382319,33.984783,18.617723
2018-03-26,0.21226147,34.616695,18.661402
2018-03-27,0.4574016,34.90518,18.551376
2018-03-28,0.08289135,35.450825,18.936052
2018-03-29,0.11020716,35.44662,19.573597
2018-03-30,0.495061,35.20834,19.707304
2018-03-31,0.83634436,34.714256,19.585482
2018-04-01,0.4280056,34.762917,19.766094
2018-04-02,1.1307639,34.723053,19.612925
2018-04-03,0.481777,35.029896,20.404387
2018-04-04,0.40892008,35.559944,20.65163
2018-04-05,0.6036573,34.855858,20.94678
2018-04-06,1.0493944,34.531055,21.133081
2018-04-07,1.026454,34.426426,20.578384
2018-04-08,2.0940115,33.55419,20.505814
2018-04-09,1.8523494,33.714573,20.721626
2018-04-10,2.1477273,33.394882,20.682371
2018-04-11,2.6888742,33.158466,20.69996
2018-04-12,2.5066636,33.29556,20.164236
2018-04-13,2.7458498,34.208584,20.131071
2018-04-14,1.9692658,34.95552,20.832588
2018-04-15,1.6406891,35.529522,21.394716
2018-04-16,0.76493204,35.774456,22.061857
2018-04-17,0.88709664,36.14572,22.421255
2018-04-18,1.0087272,35.923622,21.90052
2018-04-19,1.4641114,35.978878,22.0056
2018-04-20,1.5920732,34.806744,22.400581
2018-04-21,3.2658951,34.69156,21.615824
2018-04-22,1.8099575,35.087677,21.275454
2018-04-23,1.3875153,35.908764,21.130592
2018-04-24,0.55967164,36.746033,20.682367
2018-04-25,0.73991984,37.22274,21.268759
2018-04-26,0.39345604,36.806705,22.241943
2018-04-27,0.52273446,36.952904,22.453182
2018-04-28,0.51235145,37.060772,23.2426
2018-04-29,1.0783943,36.548492,23.275652
2018-04-30,1.8164334,36.570152,22.927322
2018-05-01,2.371418,36.221195,22.866386
2018-05-02,1.5219318,35.955017,23.470007
2018-05-03,3.1163795,34.68271,21.855688
2018-05-04,2.793229,35.234562,22.15775
2018-05-05,1.7049114,36.242676,23.269735
2018-05-06,1.7198068,36.032604,23.954287
2018-05-07,2.0461414,36.46397,23.501871
2018-05-08,2.536016,35.55782,23.16091
2018-05-09,3.4013271,36.376553,22.850847
2018-05-10,2.806689,36.533054,22.989832
